season,team,conference,offense.ppa,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.pointsPerOpportunity,offense.fieldPosition.averageStart,offense.standardDowns.successRate,offense.passingDowns.ppa,offense.rushingPlays.ppa,offense.passingPlays.ppa,defense.ppa,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.pointsPerOpportunity,defense.fieldPosition.averageStart,defense.havoc.total,defense.rushingPlays.ppa,defense.passingPlays.ppa
2025,Colorado,Big 12,0.151642649140003,0.389830508474576,1.19052488198168,0.6,5,66.8,0.4,0.424615333349976,0.144031645818177,0.1589999523511,0.349779370850058,0.588235294117647,1.09153875475595,0.857142857142857,0.106382978723404,5,78.3,0.104,0.357860927177937,0.331692078116234
2025,Colorado State,Mountain West,0.175637434206352,0.366666666666667,1.58010087563746,0.666666666666667,5.25,70.2,0.444444444444444,0.388172685493308,0.0698485496561856,0.30814417299666,0.30863831210038,0.546666666666667,1.17439547508867,0.888888888888889,0.1875,3.8,65,,0.256408179667865,0.401491880869295
2025,Delaware,Conference USA,0.355243462861378,0.536231884057971,1.09736831938914,1,4.2,72,0.608695652173913,0.662980306629205,0.295688519762659,0.387006099180694,0.119125383300193,0.435483870967742,1.37969367407756,0.75,0.25,2.83333333333333,77.1,,0.290061896129405,-0.117555942155638
2025,Duke,ACC,0.501766729117853,0.525423728813559,1.48517805269934,1,4.22222222222222,71.3,0.547619047619048,0.69539019498597,0.303417394933896,0.628489914846492,0.198195071280778,0.344262295081967,1.34712069018193,0.8,0.225,5.66666666666667,74,0.541,0.208098845712005,0.179330739030823
2025,East Carolina,American Athletic,0.1632778075726,0.337837837837838,1.56984194551385,0.4,1.66666666666667,73.5,0.355555555555556,0.711390728225181,-0.204379512757437,0.387069219947405,0.178019363497217,0.405797101449275,1.40263977671832,0.571428571428571,0.411764705882353,3.4,70.6,0.188,-0.00322625297026082,0.35408653377991
2025,Eastern Michigan,Mid-American,0.358219154123412,0.446153846153846,1.31960227060607,0.75,4.5,75,0.477272727272727,0.515772053804858,0.240562961610443,0.465493917885237,0.666257078083466,0.590909090909091,1.41705154850111,1,0.102564102564103,6.42857142857143,73.8,0.091,0.700465267216386,0.616845249335914
2025,Florida,SEC,0.358134920605908,0.554054054054054,1.19738345315701,0.75,4.36363636363636,59.4,0.589285714285714,0.508109679309589,0.333776811324762,0.383846258180452,-0.461712008961075,0.116279069767442,0.909903952828335,,0.34375,0,75.5,0.209,-0.515414547863422,-0.305486441245158
2025,Florida Atlantic,American Athletic,-0.228075485359925,0.252747252747253,1.61348439079417,1,1.16666666666667,71,0.320754716981132,-0.121138059152157,-0.193181269882894,-0.100423921512706,0.0378919955454791,0.324675324675325,1.24241088371139,0.25,0.206896551724138,3.33333333333333,67.7,0.273,-0.190807223503343,0.176064440387476
2025,Florida International,Conference USA,0.408996719877706,0.577464788732394,1.09539220765181,0.857142857142857,6,68.8,0.62962962962963,0.804327653944899,0.690337206723286,0.119617933407967,-0.0240867836956037,0.323529411764706,1.2665519530456,1,0.178571428571429,1.5,69.1,,-0.00199386216983074,-0.0395518287636447
2025,Florida State,ACC,0.290056628075925,0.380952380952381,1.61916134434458,0.75,5.16666666666667,72.5,0.418604651162791,0.475054889742335,0.268752696774654,0.358229208239991,0.100224770719003,0.375,1.3664527886307,0.666666666666667,0.185185185185185,2.83333333333333,67,,0.00254786671032423,0.158830913124211
2025,Fresno State,Mountain West,0.22778430806722,0.469230769230769,1.2797164150154,0.777777777777778,3.69230769230769,71.6,0.472527472527473,0.591056809748334,0.156571427563741,0.5026224111546,0.278971887662495,0.4375,1.14700209766281,0.5,0.209677419354839,5,70.8,0.079,0.0122372745179973,0.654226198549846
2025,Georgia,SEC,0.380383536816139,0.5,1.28139141289749,0.8,6.33333333333333,68.9,0.592592592592593,0.156783740810665,0.293222220161383,0.500230347216428,0.000619977516188865,0.254901960784314,1.17312189498959,0.5,0.419354838709677,7,79.8,0.467,-0.160058843036034,0.249672149372134
2025,Georgia Southern,Sun Belt,0.195610963977144,0.333333333333333,1.23361074348887,1,7,79.8,0.379310344827586,0.35008258994261,-0.0673296466486088,0.475930468514714,0.360619030765851,0.583333333333333,1.23164224121367,0.8,0.0888888888888889,4.1,64.3,,0.411398746878528,0.524572677853241
